,name,date,Versus,Ground,batting_runs,batting_aggregate,batting_average,bowling_wickets,bowling_aggregate,bowling_average,fielding_catches,fielding_aggregate,keeping_catches,keeping_stumps,keeping_aggregate,Age_Match,team1_name,team1_score,team2_name,team2_score,team1_total_wickets,team2_total_wickets
2328,Devendra Bishoo,24/10/2018,India,Dr YS Rajasekhara Reddy Cricket Stadium,-,141,10.85,0/48,36,38.25,,5,,,,32 years 352 days,West Indies,321,India,321,6,7
2329,Devendra Bishoo,1/11/2018,India,Greenfield International Stadium,8*,149,11.46,0/16,36,38.69,,5,,,,32 years 360 days,West Indies,104,India,105,1,10
2330,Devendra Bishoo,9/12/2018,Bangladesh,Shere Bangla National Stadium,0,149,10.64,0/30,36,39.53,1,6,,,,33 years 32 days,West Indies,195,Bangladesh,196,5,9
2331,Devendra Bishoo,11/12/2018,Bangladesh,Shere Bangla National Stadium,-,149,10.64,27-Jan,37,39.19,1,7,,,,33 years 34 days,West Indies,256,Bangladesh,255,7,6
2332,Devendra Bishoo,14/12/2018,Bangladesh,Sylhet Stadium,6*,155,11.07,0/48,37,40.49,,7,,,,33 years 37 days,West Indies,198,Bangladesh,202,2,9
2333,Devendra Bishoo,20/02/2019,England,Kensington Oval,9*,164,11.71,Jan-78,38,41.47,,7,,,,33 years 105 days,West Indies,360,England,364,4,8
2334,Devendra Bishoo,22/02/2019,England,Kensington Oval,-,164,11.71,0/49,38,42.76,,7,,,,33 years 107 days,West Indies,289,England,263,10,6
2335,Devendra Bishoo,25/02/2019,England,National Cricket Stadium (Grenada),-,164,11.71,,38,42.76,,7,,,,33 years 110 days,West Indies,229,"
                    England    
                  ",219,4,3
2336,Devendra Bishoo,27/02/2019,England,National Cricket Stadium (Grenada),0,164,10.93,0/43,38,43.89,,7,,,,33 years 112 days,West Indies,389,England,418,6,10
2337,Devendra Bishoo,1/3/2019,England,Darren Sammy National Cricket Stadium,-,164,10.93,,38,43.89,,7,,,,33 years 114 days,West Indies,115,England,113,10,3
2338,Carlos Brathwaite,6/6/2019,Australia,Trent Bridge,16,405,14.46,Mar-67,34,42.15,,9,,,,30 years 322 days,West Indies,273,Australia,288,10,9
2339,Carlos Brathwaite,10/6/2019,South Africa,The Rose Bowl,-,405,14.46,,34,42.15,,9,,,,30 years 326 days,West Indies,216,"
                    South Africa    
                  ",198,2,2
2340,Carlos Brathwaite,14/06/2019,England,The Rose Bowl,14,419,14.45,0/35,34,43.18,1,10,,,,30 years 330 days,West Indies,212,England,213,2,10
2341,Carlos Brathwaite,22/06/2019,New Zealand,Old Trafford,101,520,17.33,Feb-58,36,42.39,,10,,,,30 years 338 days,West Indies,286,New Zealand,291,8,10
2342,Carlos Brathwaite,27/06/2019,India,Old Trafford,1,521,16.81,0/33,36,43.31,,10,,,,30 years 343 days,West Indies,143,India,268,7,10
2343,Carlos Brathwaite,1/7/2019,Sri Lanka,Riverside Ground,8,529,16.53,0/53,36,44.78,,10,,,,30 years 347 days,West Indies,315,Sri Lanka,338,6,9
2344,Carlos Brathwaite,4/7/2019,Afghanistan,Headingley,14*,543,16.97,Apr-63,40,41.88,,10,,,,30 years 350 days,West Indies,311,Afghanistan,288,10,6
2345,Carlos Brathwaite,8/8/2019,India,Providence Stadium,-,543,16.97,,40,41.88,,10,,,,31 years 20 days,West Indies,239,"
                    India    
                  ",235,2,1
2346,Carlos Brathwaite,11/8/2019,India,Queen's Park Oval,0,543,16.45,Mar-53,43,40.19,,10,,,,31 years 23 days,West Indies,210,India,279,7,10
2347,Carlos Brathwaite,14/08/2019,India,Queen's Park Oval,16,559,16.44,0/38,43,41.07,,10,,,,31 years 26 days,West Indies,240,India,256,4,7
2348,Darren Bravo,7/5/2019,Bangladesh,Castle Avenue,1,2794,31.75,,0,,1,32,,,,30 years 89 days,West Indies,261,Bangladesh,264,2,9
2349,Darren Bravo,11/5/2019,Ireland,The Village,17,2811,31.58,,0,,,32,,,,30 years 93 days,West Indies,331,Ireland,327,5,5
2350,Darren Bravo,13/05/2019,Bangladesh,The Village,6,2817,31.3,,0,,1,33,,,,30 years 95 days,West Indies,247,Bangladesh,248,5,9
2351,Darren Bravo,17/05/2019,Bangladesh,The Village,3*,2820,31.33,,0,,,33,,,,30 years 99 days,West Indies,152,Bangladesh,213,5,1
2352,Darren Bravo,31/05/2019,Pakistan,Trent Bridge,0,2820,30.99,,0,,,33,,,,30 years 113 days,West Indies,108,Pakistan,105,10,3
2353,Darren Bravo,10/6/2019,South Africa,The Rose Bowl,-,2820,30.99,,0,,,33,,,,30 years 123 days,West Indies,208,"
                    South Africa    
                  ",192,3,4
2354,Darren Bravo,17/06/2019,Bangladesh,The Cooper Associates County Ground,19,2839,30.86,,0,,,33,,,,30 years 130 days,West Indies,321,Bangladesh,322,3,8
2355,Darren Bravo,22/02/2020,Sri Lanka,Sinhalese Sports Club Ground,39,2878,30.95,,0,,1,34,,,,31 years 15 days,West Indies,289,Sri Lanka,290,9,7
2356,Darren Bravo,26/02/2020,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,16,2894,30.79,,0,,,34,,,,31 years 19 days,West Indies,184,Sri Lanka,345,8,10
2357,Darren Bravo,1/3/2020,Sri Lanka,Pallekele International Cricket Stadium,8,2902,30.55,,0,,,34,,,,31 years 23 days,West Indies,301,Sri Lanka,307,10,9
2358,Kraigg Brathwaite,30/09/2016,Pakistan,Sharjah Cricket Stadium,14,14,14,,0,,,0,,,,23 years 303 days,West Indies,175,Pakistan,284,9,10
2359,Kraigg Brathwaite,2/10/2016,Pakistan,Sharjah Cricket Stadium,39,53,26.5,0/18,0,,,0,,,,23 years 305 days,West Indies,278,Pakistan,337,5,7
2360,Kraigg Brathwaite,5/10/2016,Pakistan,Sheikh Zayed Stadium,32,85,28.33,0/22,0,,,0,,,,23 years 308 days,West Indies,172,Pakistan,308,6,10
2361,Kraigg Brathwaite,16/11/2016,Sri Lanka,Harare Sports Club,14,99,24.75,,0,,,0,,,,23 years 350 days,West Indies,227,Sri Lanka,165,10,10
2362,Kraigg Brathwaite,19/11/2016,Zimbabwe,Queens Sports Club,78,177,35.4,,0,,1,1,,,,23 years 353 days,West Indies,257,Zimbabwe,257,10,8
2363,Kraigg Brathwaite,23/11/2016,Sri Lanka,Queens Sports Club,16,193,32.17,Jan-56,1,96,1,2,,,,23 years 357 days,West Indies,329,Sri Lanka,330,7,9
2364,Kraigg Brathwaite,25/11/2016,Zimbabwe,Queens Sports Club,24,217,31,,1,96,,2,,,,23 years 359 days,West Indies,124,Zimbabwe,218,8,5
2365,Kraigg Brathwaite,3/3/2017,England,Sir Vivian Richards Stadium,14,231,28.88,,1,96,,2,,,,24 years 92 days,West Indies,251,England,296,6,10
2366,Kraigg Brathwaite,5/3/2017,England,Sir Vivian Richards Stadium,42,273,30.33,0/22,1,118,,2,,,,24 years 94 days,West Indies,225,England,226,6,10
2367,Kraigg Brathwaite,9/3/2017,England,Kensington Oval,5,278,27.8,0/22,1,140,1,3,,,,24 years 98 days,West Indies,142,England,328,10,10
2368,Jonathan Carter,9/6/2017,Afghanistan,Darren Sammy National Cricket Stadium,19,509,24.24,,3,44.67,1,7,,,,29 years 205 days,West Indies,149,Afghanistan,212,6,10
2369,Jonathan Carter,11/6/2017,Afghanistan,Darren Sammy National Cricket Stadium,2,511,23.23,,3,44.67,,7,,,,29 years 207 days,West Indies,138,Afghanistan,135,10,6
2370,Jonathan Carter,14/06/2017,Afghanistan,Darren Sammy National Cricket Stadium,-,511,23.23,,3,44.67,,7,,,,29 years 210 days,West Indies,226,"
                    Afghanistan    
                  ",215,5,4
2371,Jonathan Carter,23/06/2017,India,Queen's Park Oval,-,511,23.23,0/5,3,46.33,,7,,,,29 years 219 days,West Indies,189,"
                    India    
                  ",164,3,2
2372,Jonathan Carter,25/06/2017,India,Queen's Park Oval,13,524,22.78,0/2,3,47,,7,,,,29 years 221 days,West Indies,205,India,310,5,6
2373,Jonathan Carter,5/5/2019,Ireland,Castle Avenue,-,524,22.78,,3,47,,7,,,,31 years 170 days,West Indies,381,Ireland,185,10,3
2374,Jonathan Carter,7/5/2019,Bangladesh,Castle Avenue,11,535,22.29,,3,47,,7,,,,31 years 172 days,West Indies,261,Bangladesh,264,2,9
2375,Jonathan Carter,11/5/2019,Ireland,The Village,43*,578,24.08,19-Jan,4,40,,7,,,,31 years 176 days,West Indies,331,Ireland,327,5,5
2376,Jonathan Carter,13/05/2019,Bangladesh,The Village,3,581,23.24,,4,40,,7,,,,31 years 178 days,West Indies,247,Bangladesh,248,5,9
2377,Jonathan Carter,17/05/2019,Bangladesh,The Village,-,581,23.24,,4,40,,7,,,,31 years 182 days,West Indies,152,Bangladesh,213,5,1
2378,Johnson Charles,15/06/2016,South Africa,Warner Park,49,1165,29.87,,0,,1,10,,,11,27 years 152 days,West Indies,204,South Africa,343,4,10
2379,Johnson Charles,21/06/2016,Australia,Kensington Oval,0,1165,29.13,,0,,,10,,,11,27 years 158 days,West Indies,282,Australia,283,4,8
2380,Johnson Charles,24/06/2016,South Africa,Kensington Oval,4,1169,28.51,,0,,1,11,,,11,27 years 161 days,West Indies,285,South Africa,185,10,10
2381,Johnson Charles,26/06/2016,Australia,Kensington Oval,45,1214,28.9,,0,,,11,,,11,27 years 163 days,West Indies,212,Australia,270,9,10
2382,Johnson Charles,30/09/2016,Pakistan,Sharjah Cricket Stadium,20,1234,28.7,,0,,,11,,,11,27 years 259 days,West Indies,175,Pakistan,284,9,10
2383,Johnson Charles,2/10/2016,Pakistan,Sharjah Cricket Stadium,2,1236,28.09,,0,,,11,,,11,27 years 261 days,West Indies,278,Pakistan,337,5,7
2384,Johnson Charles,16/11/2016,Sri Lanka,Harare Sports Club,2,1238,27.51,,0,,,11,,,11,27 years 306 days,West Indies,227,Sri Lanka,165,10,10
2385,Johnson Charles,19/11/2016,Zimbabwe,Queens Sports Club,19,1257,27.33,,0,,,11,,,11,27 years 309 days,West Indies,257,Zimbabwe,257,10,8
2386,Johnson Charles,23/11/2016,Sri Lanka,Queens Sports Club,26,1283,27.3,,0,,,11,,,11,27 years 313 days,West Indies,329,Sri Lanka,330,7,9
2387,Johnson Charles,25/11/2016,Zimbabwe,Queens Sports Club,0,1283,26.73,,0,,,11,,,11,27 years 315 days,West Indies,124,Zimbabwe,218,8,5
2388,Sheldon Cottrell,6/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,76,10.86,Jan-33,31,34.23,1,16,,,,30 years 78 days,West Indies,197,Afghanistan,194,10,3
2389,Sheldon Cottrell,9/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,76,10.86,29-Mar,34,32.06,2,18,,,,30 years 81 days,West Indies,247,Afghanistan,200,10,9
2390,Sheldon Cottrell,15/12/2019,India,MA Chidambaram Stadium,-,76,10.86,Feb-46,36,31.56,,18,,,,30 years 117 days,West Indies,291,India,287,8,2
2391,Sheldon Cottrell,18/12/2019,India,Dr YS Rajasekhara Reddy Cricket Stadium,0*,76,10.86,Feb-83,38,32.08,,18,,,,30 years 120 days,West Indies,280,India,387,5,10
2392,Sheldon Cottrell,22/12/2019,India,Barabati Stadium,-,76,10.86,Jan-74,39,33.15,,18,,,,30 years 124 days,West Indies,315,India,316,6,5
2393,Sheldon Cottrell,7/1/2020,Ireland,Kensington Oval,-,76,10.86,Feb-39,41,32.49,,18,,,,30 years 140 days,West Indies,184,Ireland,180,10,5
2394,Sheldon Cottrell,9/1/2020,Ireland,Kensington Oval,7*,83,11.86,Mar-51,44,31.43,1,19,,,,30 years 142 days,West Indies,242,Ireland,237,9,9
2395,Sheldon Cottrell,22/02/2020,Sri Lanka,Sinhalese Sports Club Ground,-,83,11.86,0/69,44,33,,19,,,,30 years 186 days,West Indies,289,Sri Lanka,290,9,7
2396,Sheldon Cottrell,26/02/2020,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,0*,83,11.86,Apr-67,48,31.65,,19,,,,30 years 190 days,West Indies,184,Sri Lanka,345,8,10
2397,Sheldon Cottrell,1/3/2020,Sri Lanka,Pallekele International Cricket Stadium,1*,84,12,Jan-58,49,32.18,,19,,,,30 years 194 days,West Indies,301,Sri Lanka,307,10,9
2398,Andre Fletcher,1/11/2015,Sri Lanka,R Premadasa Stadium,3,259,16.19,,0,,,3,,,5,27 years 338 days,West Indies,159,Sri Lanka,164,9,8
2399,Andre Fletcher,4/11/2015,Sri Lanka,R Premadasa Stadium,0,259,15.24,,0,,,3,,,5,27 years 341 days,West Indies,214,Sri Lanka,225,2,10
2400,Andre Fletcher,7/11/2015,Sri Lanka,Pallekele International Cricket Stadium,6,265,14.72,,0,,,3,,,5,27 years 344 days,West Indies,206,Sri Lanka,180,5,9
2401,Andre Fletcher,3/6/2016,South Africa,Providence Stadium,11,276,14.53,,0,,,3,,,5,28 years 188 days,West Indies,191,South Africa,188,10,6
2402,Andre Fletcher,5/6/2016,Australia,Providence Stadium,4,280,14,0/4,0,,,3,,,5,28 years 190 days,West Indies,116,Australia,117,4,10
2403,Andre Fletcher,13/06/2016,Australia,Warner Park,27,307,14.62,,0,,,3,,,5,28 years 198 days,West Indies,266,Australia,265,7,6
2404,Andre Fletcher,15/06/2016,South Africa,Warner Park,21,328,14.91,,0,,,3,,,5,28 years 200 days,West Indies,204,South Africa,343,4,10
2405,Andre Fletcher,21/06/2016,Australia,Kensington Oval,9,337,14.65,0/13,0,,,3,,,5,28 years 206 days,West Indies,282,Australia,283,4,8
2406,Andre Fletcher,24/06/2016,South Africa,Kensington Oval,8,345,14.38,0/9,0,,,3,,,5,28 years 209 days,West Indies,285,South Africa,185,10,10
2407,Andre Fletcher,26/06/2016,Australia,Kensington Oval,9,354,14.16,,0,,,3,,,5,28 years 211 days,West Indies,212,Australia,270,9,10
2408,Shannon Gabriel,20/12/2017,New Zealand,Cobham Oval (New),0*,9,1.8,0/57,23,29.13,,1,,,,29 years 235 days,West Indies,248,New Zealand,249,5,9
2409,Shannon Gabriel,23/12/2017,New Zealand,Hagley Oval,0,9,1.5,0/75,23,32.39,,1,,,,29 years 238 days,West Indies,121,New Zealand,325,6,10
2410,Shannon Gabriel,26/12/2017,New Zealand,Hagley Oval,12*,21,3.5,0/37,23,34,,1,,,,29 years 241 days,West Indies,99,New Zealand,131,4,9
2411,Shannon Gabriel,5/5/2019,Ireland,Castle Avenue,-,21,3.5,Mar-44,26,31.77,,1,,,,31 years 6 days,West Indies,381,Ireland,185,10,3
2412,Shannon Gabriel,7/5/2019,Bangladesh,Castle Avenue,0*,21,3.5,Jan-58,27,32.74,,1,,,,31 years 8 days,West Indies,261,Bangladesh,264,2,9
2413,Shannon Gabriel,11/5/2019,Ireland,The Village,-,21,3.5,Feb-47,29,32.1,,1,,,,31 years 12 days,West Indies,331,Ireland,327,5,5
2414,Shannon Gabriel,17/05/2019,Bangladesh,The Village,-,21,3.5,Feb-30,31,31,,1,,,,31 years 18 days,West Indies,152,Bangladesh,213,5,1
2415,Shannon Gabriel,14/06/2019,England,The Rose Bowl,0,21,3,Feb-49,33,30.61,,1,,,,31 years 46 days,West Indies,212,England,213,2,10
2416,Shannon Gabriel,17/06/2019,Bangladesh,The Cooper Associates County Ground,-,21,3,0/78,33,32.97,,1,,,,31 years 49 days,West Indies,321,Bangladesh,322,3,8
2417,Shannon Gabriel,1/7/2019,Sri Lanka,Riverside Ground,3*,24,3.43,0/46,33,34.36,,1,,,,31 years 63 days,West Indies,315,Sri Lanka,338,6,9
2418,Jason Holder,11/8/2019,India,Queen's Park Oval,13*,1757,26.22,Jan-53,130,34.71,,46,,,,27 years 279 days,West Indies,210,India,279,7,10
2419,Jason Holder,14/08/2019,India,Queen's Park Oval,14,1771,26.04,0/39,130,35.01,1,47,,,,27 years 282 days,West Indies,240,India,256,4,7
2420,Jason Holder,6/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,1771,26.04,21-Feb,132,34.64,2,49,,,,28 years 1 days,West Indies,197,Afghanistan,194,10,3
2421,Jason Holder,9/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,9,1780,25.8,0/52,132,35.03,1,50,,,,28 years 4 days,West Indies,247,Afghanistan,200,10,9
2422,Jason Holder,15/12/2019,India,MA Chidambaram Stadium,-,1780,25.8,0/45,132,35.37,1,51,,,,28 years 40 days,West Indies,291,India,287,8,2
2423,Jason Holder,18/12/2019,India,Dr YS Rajasekhara Reddy Cricket Stadium,11,1791,25.59,0/45,132,35.71,,51,,,,28 years 43 days,West Indies,280,India,387,5,10
2424,Jason Holder,22/12/2019,India,Barabati Stadium,7*,1798,25.69,Jan-63,133,35.92,,51,,,,28 years 47 days,West Indies,315,India,316,6,5
2425,Jason Holder,22/02/2020,Sri Lanka,Sinhalese Sports Club Ground,12,1810,25.49,Jan-44,134,35.98,,51,,,,28 years 109 days,West Indies,289,Sri Lanka,290,9,7
2426,Jason Holder,26/02/2020,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,3,1813,25.18,0/59,134,36.42,,51,,,,28 years 113 days,West Indies,184,Sri Lanka,345,8,10
2427,Jason Holder,1/3/2020,Sri Lanka,Pallekele International Cricket Stadium,8,1821,24.95,Feb-68,136,36.38,,51,,,,28 years 117 days,West Indies,301,Sri Lanka,307,10,9
2428,Shai Hope,11/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,109*,2785,50.64,,0,,,0,,,74,26 years 0 days,West Indies,253,Afghanistan,249,7,5
2429,Shai Hope,15/12/2019,India,MA Chidambaram Stadium,102*,2887,52.49,,0,,,0,,,74,26 years 34 days,West Indies,291,India,287,8,2
2430,Shai Hope,18/12/2019,India,Dr YS Rajasekhara Reddy Cricket Stadium,78,2965,52.95,,0,,,0,2,,76,26 years 37 days,West Indies,280,India,387,5,10
2431,Shai Hope,22/12/2019,India,Barabati Stadium,42,3007,52.75,,0,,,0,2,,78,26 years 41 days,West Indies,315,India,316,6,5
2432,Shai Hope,7/1/2020,Ireland,Kensington Oval,13,3020,52.07,,0,,,0,4,1,83,26 years 57 days,West Indies,184,Ireland,180,10,5
2433,Shai Hope,9/1/2020,Ireland,Kensington Oval,25,3045,51.61,,0,,,0,1,,84,26 years 59 days,West Indies,242,Ireland,237,9,9
2434,Shai Hope,12/1/2020,Ireland,National Cricket Stadium (Grenada),6,3051,50.85,,0,,,0,1,,85,26 years 62 days,West Indies,199,Ireland,203,10,5
2435,Shai Hope,22/02/2020,Sri Lanka,Sinhalese Sports Club Ground,115,3166,51.9,,0,,,0,4,,89,26 years 103 days,West Indies,289,Sri Lanka,290,9,7
2436,Shai Hope,26/02/2020,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,51,3217,51.89,,0,,,0,2,,91,26 years 107 days,West Indies,184,Sri Lanka,345,8,10
2437,Shai Hope,1/3/2020,Sri Lanka,Pallekele International Cricket Stadium,72,3289,52.21,,0,,,0,2,,93,26 years 111 days,West Indies,301,Sri Lanka,307,10,9
2438,Evin Lewis,11/8/2019,India,Queen's Park Oval,65,1246,33.68,,0,,,13,,,,27 years 227 days,West Indies,210,India,279,7,10
2439,Evin Lewis,14/08/2019,India,Queen's Park Oval,43,1289,33.92,,0,,,13,,,,27 years 230 days,West Indies,240,India,256,4,7
2440,Evin Lewis,6/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,7,1296,33.23,,0,,,13,,,,27 years 314 days,West Indies,197,Afghanistan,194,10,3
2441,Evin Lewis,9/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,54,1350,33.75,,0,,1,14,,,,27 years 317 days,West Indies,247,Afghanistan,200,10,9
2442,Evin Lewis,11/11/2019,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1351,32.95,,0,,1,15,,,,27 years 319 days,West Indies,253,Afghanistan,249,7,5
2443,Evin Lewis,18/12/2019,India,Dr YS Rajasekhara Reddy Cricket Stadium,30,1381,32.88,,0,,,15,,,,27 years 356 days,West Indies,280,India,387,5,10
2444,Evin Lewis,22/12/2019,India,Barabati Stadium,21,1402,32.6,,0,,,15,,,,27 years 360 days,West Indies,315,India,316,6,5
2445,Evin Lewis,7/1/2020,Ireland,Kensington Oval,99*,1501,34.91,,0,,,15,,,,28 years 11 days,West Indies,184,Ireland,180,10,5
2446,Evin Lewis,9/1/2020,Ireland,Kensington Oval,7,1508,34.27,,0,,1,16,,,,28 years 13 days,West Indies,242,Ireland,237,9,9
2447,Evin Lewis,12/1/2020,Ireland,National Cricket Stadium (Grenada),102,1610,35.78,,0,,1,17,,,,28 years 16 days,West Indies,199,Ireland,203,10,5
2448,Xavier Marshall,19/09/2019,Papua New Guinea,Central Broward Regional Park,17,422,16.88,,0,,,11,,,,33 years 175 days,"
                    Papua New Guinea    
                  ",223,West Indies,207,5,0
2449,Xavier Marshall,20/09/2019,Namibia,Central Broward Regional Park,5,427,16.42,,0,,,11,,,,33 years 176 days,United States,142,Namibia,287,8,10
2450,Xavier Marshall,8/12/2019,United Arab Emirates,Sharjah Cricket Stadium,34,461,17.07,,0,,,11,,,,33 years 255 days,United States,206,United Arab Emirates,202,10,7
2451,Xavier Marshall,9/12/2019,Scotland,Sharjah Cricket Stadium,0,461,16.46,,0,,,11,,,,33 years 256 days,"
                    Scotland    
                  ",230,West Indies,215,5,0
2452,Xavier Marshall,12/12/2019,United Arab Emirates,ICC Global Cricket Academy,31,492,16.97,,0,,,11,,,,33 years 259 days,"
                    United Arab Emirates    
                  ",222,West Indies,219,2,4
2453,Xavier Marshall,14/12/2019,Scotland,ICC Global Cricket Academy,50,542,18.07,,0,,,11,,,,33 years 261 days,"
                    Scotland    
                  ",230,West Indies,207,1,3
2454,Xavier Marshall,6/2/2020,Oman,Tribhuvan University International Cricket Ground,13,555,17.9,,0,,,11,,,,33 years 315 days,"
                    Oman    
                  ",189,West Indies,165,3,4
2455,Xavier Marshall,8/2/2020,Nepal,Tribhuvan University International Cricket Ground,2,557,17.41,,0,,1,12,,,,33 years 317 days,United States,155,Nepal,190,10,10
2456,Xavier Marshall,11/2/2020,Oman,Tribhuvan University International Cricket Ground,23,580,17.58,,0,,,12,,,,33 years 320 days,United States,184,Oman,276,6,10
2457,Xavier Marshall,12/2/2020,Nepal,Tribhuvan University International Cricket Ground,16,596,17.53,,0,,,12,,,,33 years 321 days,"
                    Nepal    
                  ",200,West Indies,198,2,4
2458,Sunil Narine,3/6/2016,South Africa,Providence Stadium,-,291,10.39,27-Jun,83,24.49,,12,,,,28 years 8 days,West Indies,191,South Africa,188,10,6
2459,Sunil Narine,5/6/2016,Australia,Providence Stadium,5,296,10.21,Feb-36,85,24.34,,12,,,,28 years 10 days,West Indies,116,Australia,117,4,10
2460,Sunil Narine,13/06/2016,Australia,Warner Park,-,296,10.21,0/44,85,24.86,,12,,,,28 years 18 days,West Indies,266,Australia,265,7,6
2461,Sunil Narine,15/06/2016,South Africa,Warner Park,18*,314,10.83,0/46,85,25.4,1,13,,,,28 years 20 days,West Indies,204,South Africa,343,4,10
2462,Sunil Narine,21/06/2016,Australia,Kensington Oval,1*,315,10.86,0/49,85,25.98,,13,,,,28 years 26 days,West Indies,282,Australia,283,4,8
2463,Sunil Narine,24/06/2016,South Africa,Kensington Oval,1,316,10.53,28-Mar,88,25.41,,13,,,,28 years 29 days,West Indies,285,South Africa,185,10,10
2464,Sunil Narine,26/06/2016,Australia,Kensington Oval,23,339,10.94,Jan-55,89,25.74,,13,,,,28 years 31 days,West Indies,212,Australia,270,9,10
2465,Sunil Narine,30/09/2016,Pakistan,Sharjah Cricket Stadium,23,362,11.31,Jan-58,90,26.1,1,14,,,,28 years 127 days,West Indies,175,Pakistan,284,9,10
2466,Sunil Narine,2/10/2016,Pakistan,Sharjah Cricket Stadium,1*,363,11.34,Jan-39,91,26.24,,14,,,,28 years 129 days,West Indies,278,Pakistan,337,5,7
2467,Sunil Narine,5/10/2016,Pakistan,Sheikh Zayed Stadium,0,363,11,Jan-47,92,26.47,,14,,,,28 years 132 days,West Indies,172,Pakistan,308,6,10
2468,Ashley Nurse,1/3/2019,England,Darren Sammy National Cricket Stadium,-,449,19.52,0/24,42,43.26,,14,,,,30 years 68 days,West Indies,115,England,113,10,3
2469,Ashley Nurse,5/5/2019,Ireland,Castle Avenue,-,449,19.52,Apr-51,46,40.61,,14,,,,30 years 133 days,West Indies,381,Ireland,185,10,3
2470,Ashley Nurse,7/5/2019,Bangladesh,Castle Avenue,19,468,19.5,0/46,46,41.61,,14,,,,30 years 135 days,West Indies,261,Bangladesh,264,2,9
2471,Ashley Nurse,11/5/2019,Ireland,The Village,-,468,19.5,0/37,46,42.41,1,15,,,,30 years 139 days,West Indies,331,Ireland,327,5,5
2472,Ashley Nurse,13/05/2019,Bangladesh,The Village,14,482,19.28,Mar-53,49,40.9,,15,,,,30 years 141 days,West Indies,247,Bangladesh,248,5,9
2473,Ashley Nurse,17/05/2019,Bangladesh,The Village,-,482,19.28,0/35,49,41.61,,15,,,,30 years 145 days,West Indies,152,Bangladesh,213,5,1
2474,Ashley Nurse,31/05/2019,Pakistan,Trent Bridge,-,482,19.28,,49,41.61,,15,,,,30 years 159 days,West Indies,108,Pakistan,105,10,3
2475,Ashley Nurse,6/6/2019,Australia,Trent Bridge,19*,501,20.04,0/31,49,42.24,,15,,,,30 years 165 days,West Indies,273,Australia,288,10,9
